,Lat,Long,Incidents,closest_police_stations_distance,closest_bike_lockers_distance,closest_lcbo_distance,closest_subway_stations_distance,closest_pawn_shops_distance,closest_bike_stores_distance
9572,43.67287738713235,-79.42863012920792,1.0,2423.1197999824117,2226.1765256965073,924.2896542020046,1184.2793006446132,1510.649094798053,1084.5969904280932
9574,43.67287738713235,-79.42368227772278,4.0,2417.850537342307,1851.678595906014,1164.6302866244544,1064.6246772292986,1186.7080853035354,1006.0411237845093
9577,43.67287738713235,-79.41626050049504,2.0,2530.8149162296363,1317.2410220262811,895.5523578465105,772.1942895027972,833.5099875769952,997.8467801612246
9578,43.67287738713235,-79.41378657475248,5.0,2598.1996129702916,1153.1822948460695,709.0197900217775,583.7007610647053,784.9397653723705,899.4591926786151
9579,43.67287738713235,-79.4113126490099,4.0,2678.786362289675,1002.0741491662181,531.9869403188719,405.87668926914483,785.5829699238549,816.039909573558
9580,43.67287738713235,-79.40883872326732,3.0,2580.1500183958515,870.6856472040753,378.043849209811,261.48029787136034,835.3259253162861,776.1662197686393
9582,43.67287738713235,-79.40389087178218,10.0,2364.9539813601477,703.2704036116573,318.6679502945975,338.32575660317667,1047.7990710944578,845.1718465265922
9583,43.67287738713235,-79.4014169460396,7.0,2276.043721703624,597.2103536054318,447.52019613193954,506.87338622692613,1190.5324800458031,943.2306360699541
9585,43.67287738713235,-79.39646909455446,9.0,2143.364776476077,565.3756431513822,734.5565294365949,555.7633604810549,1514.9893938130224,1216.2552829181545
9587,43.67287738713235,-79.3915212430693,14.0,2079.9486356043312,775.3079316469251,436.5664641043574,310.5939394412866,1868.5536279840503,1545.1032582176208
9589,43.67287738713235,-79.38657339158416,3.0,2092.1033218267025,1095.9099043585602,220.74408607690341,250.61110318555407,1942.167092598746,1901.022231740455
9591,43.67287738713235,-79.38162554009901,1.0,2178.5643236312967,1455.8152370852317,465.41964005978247,426.2103302206504,1836.1992622684315,2271.3214765690313
9592,43.67287738713235,-79.37915161435643,4.0,2247.268719144006,1642.5624813857532,648.0564543390193,233.09567131999162,1814.0786793649336,2459.8449065801715
9594,43.67287738713235,-79.37420376287129,1.0,2428.42896273579,2023.3847927468967,923.8131561850603,196.26817670153517,1835.287889347653,2309.7778707475195
9596,43.67287738713235,-79.36925591138613,3.0,2383.038309433823,2410.1086863389996,816.4071803704866,88.18687818951658,1940.1560408872645,1931.406618477368
9601,43.67287738713235,-79.35688628267327,17.0,2353.3687470237874,3078.7105302975037,462.15547410537533,460.1250072379082,1946.079024364693,1054.409451102989
9602,43.67287738713235,-79.3544123569307,2.0,2397.738457793817,3223.966027763679,473.0513248397703,541.5774579335889,1797.7449059239586,909.3518970049014
9603,43.67287738713235,-79.35193843118812,1.0,2457.5581085125364,3374.772646789591,559.9744347125563,596.8291088101794,1660.1729311202398,788.4667389182691
9604,43.67287738713235,-79.34946450544554,3.0,2531.7327847556244,3530.419087945197,694.9597952147712,642.3608832471848,1536.2570790186421,704.3124790441224
9606,43.67287738713235,-79.3445166539604,10.0,2221.318888549946,3853.8683318988305,597.6521455139464,621.7016293026069,1344.1658487298432,695.4571445598184
9608,43.67287738713235,-79.33956880247524,2.0,1831.2629856397095,4190.379874063239,542.5146323509123,530.615734483263,1253.784190723271,888.670123260295
9609,43.67287738713235,-79.33709487673268,4.0,1637.8580571634013,4362.594095316775,618.314347424989,590.3359783045737,1254.5946111023284,1030.6296996538754
9610,43.67287738713235,-79.3346209509901,1.0,1446.11490955712,4537.048163168514,741.565098685537,703.6019489917776,1286.7263569698607,1189.2341700511427
9612,43.67287738713235,-79.32967309950496,2.0,1071.181700889347,4891.714295289234,950.0873970841244,1013.4203717857077,1434.521380471913,1200.7281496171809
9613,43.67287738713235,-79.32719917376238,1.0,891.5956626210171,5071.52370212155,1029.639940636603,1108.7749994996163,1503.7387748469698,1050.4919974692455
9614,43.67287738713235,-79.3247252480198,4.0,722.5440055526268,5252.758476510685,1024.4450943536835,1171.6825070084783,1418.544545859479,919.2045072628274
9616,43.67287738713235,-79.31977739653466,7.0,463.8611266207922,5618.951380758185,763.0893501573435,1304.5938637019603,1324.05676800311,752.7272625356078
9618,43.67287738713235,-79.3148295450495,1.0,476.1534961506319,5989.348691879304,658.4768403139594,1440.7594391369814,1346.2387413195527,778.9302324631393
9621,43.67287738713235,-79.30740776782179,3.0,917.1493084161482,6478.749758473183,642.6477767793913,1561.3707082630933,1580.556863069044,964.0030110967133
9622,43.67287738713235,-79.30493384207921,4.0,1097.8184146978404,6349.781320128148,477.6563570496232,1626.635169225187,1698.8077514593904,826.1842476066332
9623,43.67287738713235,-79.30245991633663,3.0,1284.0802599833999,6224.531976476941,350.6110066738076,1712.7746309866664,1831.2097739774576,717.9559383679435
9624,43.67287738713235,-79.29998599059407,3.0,1473.8159250111971,6103.230699599761,311.95129877018115,1798.9937994404102,1974.9188278641614,654.1733416190848
9626,43.67287738713235,-79.29503813910891,1.0,1859.4405570782994,5873.442914618812,533.7825766447195,1872.1473915598688,2287.58293766247,701.22176451044
9627,43.67287738713235,-79.29256421336633,2.0,2054.174705792243,5765.4671732770485,705.7963803294388,1938.7100018001017,2453.3226194671993,801.8722676708894
9629,43.67287738713235,-79.28761636188119,2.0,2445.9570847547766,5564.694533610748,1078.6274002801274,2122.423559535719,2798.050261462766,1088.2916031064728
9630,43.67287738713235,-79.28514243613861,2.0,2642.6622676449715,5472.454543056908,1271.0235697409662,2235.4208653059495,2975.5037348392357,1254.7792323784086
9631,43.67287738713235,-79.28266851039604,9.0,2839.7598632249415,5386.022961395531,1465.3251557070562,2359.8981216244993,3155.590810289089,1429.7429638530396
9734,43.674683365808825,-79.52758715891089,1.0,3575.570379720092,4597.657508765482,1675.4482437163538,3225.927056124229,4948.110284248268,2071.8097889817554
9745,43.674683365808825,-79.50037397574258,2.0,2444.9243386281146,6271.344329506932,1338.308071232875,2763.7734736632046,2840.5985280024265,1959.1616163705735
9746,43.674683365808825,-79.49790005,1.0,2363.7218119874537,6439.051788371387,1207.1635449219064,2740.350372801525,2656.021045816028,2067.5546292359622
9765,43.674683365808825,-79.45089546089109,1.0,895.7251289951801,4011.246380937135,1055.9684487720392,1834.791784145327,1688.1485975169453,1963.0761383546414
9767,43.674683365808825,-79.44594760940593,1.0,1265.1461616981112,3623.523079563227,840.8960207664767,1740.3627307715687,1497.774394254336,1804.5485748382328
9768,43.674683365808825,-79.44347368366337,4.0,1455.7281713829714,3430.6345551770014,789.0154099616354,1726.123081017278,1435.0789029280793,1750.119583065173
9772,43.674683365808825,-79.43357798069307,1.0,2233.704755688643,2668.8466183821065,618.4680890130443,1493.4293115742425,1455.9620168371523,1138.195489398032
9774,43.674683365808825,-79.42863012920792,7.0,2622.9265148429,2297.2110322671942,752.4301273723183,1382.458273661652,1620.969078316227,901.5996758807938
9776,43.674683365808825,-79.42368227772278,2.0,2618.0595720795864,1936.5113011145017,1033.5319928608642,1250.858034226241,1327.0615457923261,805.3912166294263
9780,43.674683365808825,-79.41378657475248,6.0,2785.471020593484,1285.0115718652207,655.464453712333,541.0939301134326,984.3629692910658,1076.9653621434802
9782,43.674683365808825,-79.40883872326732,3.0,2744.13612598688,1039.007206520015,264.2962897759509,143.02508746869833,1024.9912065526585,976.3543145868468
9783,43.674683365808825,-79.40636479752476,11.0,2637.8778984819614,955.5624326774891,96.78530506600985,60.82341968643746,1100.3861134137505,984.5804703581449
9784,43.674683365808825,-79.40389087178218,4.0,2542.862206754052,867.9021614579211,168.77760499359422,257.96737165841614,1204.4535970725221,1032.0590303665251
9785,43.674683365808825,-79.4014169460396,9.0,2460.391892381022,784.42924712454,356.6622811360047,457.1643084980685,1330.4824613724882,1113.7814714647536
9786,43.674683365808825,-79.39894302029703,6.0,2391.7650370261877,746.3362366255865,552.7510322933327,656.5482530832807,1472.8458629007937,1222.9017436023976
9787,43.674683365808825,-79.39646909455446,2.0,2338.2008869150054,760.4733821649914,750.6417537930837,686.2003016254273,1627.2622820800034,1352.80610839745
9788,43.674683365808825,-79.39399516881188,9.0,2300.751714115914,824.1572691962241,715.8671389231014,518.3141231152015,1790.6162000948711,1498.0975412557787
9789,43.674683365808825,-79.3915212430693,4.0,2280.211652414825,927.2346500074719,572.7353789870718,365.3369285488421,1960.6750009777263,1654.7278636492208
9790,43.674683365808825,-79.38904731732673,7.0,2277.0383345601135,1058.2563206687773,461.45751654718697,279.0948154298326,2135.837724255927,1819.771564052512
9791,43.674683365808825,-79.38657339158416,2.0,2291.3039173717953,1208.1648216706874,421.2717233624125,319.24608718516953,2130.5171902828943,1991.1376070987205
9794,43.674683365808825,-79.37915161435643,6.0,2433.7982331553544,1719.4796693677752,740.7482356884044,355.3437088688158,2014.4444305918685,2530.1200236905133
9795,43.674683365808825,-79.37667768861387,1.0,2511.3881764801085,1901.2679805404057,911.9611711116635,280.28419985845306,2014.167578115242,2562.441924054455
9796,43.674683365808825,-79.37420376287129,2.0,2601.999033951722,2086.298872189154,1092.8165476540578,332.35106559564167,2033.5644137807233,2375.781787611656
9801,43.674683365808825,-79.36183413415841,3.0,2514.86655870804,2965.3334594254807,537.7869996935713,384.4463904349138,2378.019818469805,1493.2233062352407
9802,43.674683365808825,-79.35936020841584,12.0,2525.090836107438,3090.21167013436,374.4346721831512,264.9233974799994,2228.021673791021,1336.2769377317377
9806,43.674683365808825,-79.34946450544554,1.0,2654.0932850084287,3656.5772744826863,583.2346847945267,462.5569742652732,1703.5385516785966,897.4778342661491
9808,43.674683365808825,-79.3445166539604,1.0,2268.2762064272947,3969.7516209984465,780.8351274131849,600.1004334358415,1532.5652365159335,890.545566759551
9810,43.674683365808825,-79.33956880247524,1.0,1887.9594454670919,4297.188515266574,739.4859164433793,713.6452039896009,1453.945051571058,1048.3969555829294
9811,43.674683365808825,-79.33709487673268,2.0,1701.019071047344,4465.280363270218,765.2468023201725,702.3561234289097,1454.6439403957029,1171.149433729784
9812,43.674683365808825,-79.3346209509901,1.0,1517.2847222621238,4635.866797545181,710.1419527343251,746.2674020515843,1482.4451505270406,1214.5567743098475
9815,43.674683365808825,-79.32719917376238,4.0,1002.9388288558121,5160.102092679656,859.0551566196303,914.914124540433,1331.3539527834055,960.6070453729324
9817,43.674683365808825,-79.32225132227722,4.0,734.6895441260937,5518.007969369448,1039.490362965255,1078.151013529657,1163.6950743317814,975.9496304903923
9819,43.674683365808825,-79.31730347079208,1.0,626.1783365164783,5881.215935170032,878.9775015874476,1173.4723818712496,1119.9260170282005,939.7866720565861
9820,43.674683365808825,-79.3148295450495,5.0,661.5758912163478,6064.511052276972,859.1008548917729,1266.3881815302295,1150.4978290952083,971.1195870661554
9821,43.674683365808825,-79.31235561930693,3.0,750.251989305172,6248.801514723336,884.9417616797239,1302.876267326167,1213.526893284248,1040.4630078695593
9822,43.674683365808825,-79.30988169356436,1.0,876.1766221239156,6434.001793263076,917.642347490092,1321.5012793730327,1304.316327197772,1018.7050897803626
9825,43.674683365808825,-79.30245991633663,1.0,1363.7375028182516,6068.062143217156,536.2484478318339,1539.6549506821598,1692.5039229620795,545.5438326927546
9827,43.674683365808825,-79.29751206485149,2.0,1727.976609817799,5823.252521097791,562.0904451336761,1628.271334108744,2009.4970255525984,449.65176670028785
9934,43.6764893444853,-79.53253501039603,1.0,3768.3121051792923,4504.269923203927,1987.9470255949443,3519.88383961597,5381.56877642171,2475.437494994371
9960,43.6764893444853,-79.4682129410891,1.0,846.9878340373556,5418.462307969203,744.2981501152065,2427.5893051114767,1244.478652828818,1266.438259406844
9961,43.6764893444853,-79.46573901534653,4.0,720.7355538646166,5223.2741020916565,864.1354666029619,2376.03586121946,1252.6752349514654,1340.2531988471278
9963,43.6764893444853,-79.46079116386139,1.0,602.0160861594431,4833.9578175018205,1170.9197494165653,2261.0537465084412,1359.7703216476198,1555.6177927794392
9965,43.6764893444853,-79.45584331237623,1.0,723.7505855924767,4446.364317343681,1371.964035452595,2180.695873376613,1564.3573279316238,1833.595241600482
9967,43.6764893444853,-79.45089546089109,1.0,1001.8155340908302,4060.9869172246576,1211.9162359943002,2024.6864495896632,1527.3188991742682,2140.976994360643
9968,43.6764893444853,-79.44842153514851,1.0,1167.45644800777,3869.336333212513,1106.7789794541957,1972.4983358712725,1410.553260459008,2060.423241955669
9969,43.6764893444853,-79.44594760940593,3.0,1342.3418822869235,3678.5221884597554,1029.9465763103558,1939.5274904110893,1313.850698915402,1900.4953717459023
9970,43.6764893444853,-79.44347368366337,5.0,1523.2911332994736,3488.6817334888387,873.3414669303053,1926.7607070947902,1241.9067981769224,1712.5498493003665
9971,43.6764893444853,-79.44099975792079,1.0,1708.3784712655472,3299.9830151791193,704.5352232521163,1881.4556479144796,1199.1859779460676,1527.5352479338947
9972,43.6764893444853,-79.43852583217821,3.0,1896.3926548303511,3112.6336888248006,556.4254645023091,1843.7891541803247,1188.8427996032717,1346.6601280897291
9973,43.6764893444853,-79.43605190643564,3.0,2086.5426371911963,2926.89288831401,449.93729369562317,1760.2593353636576,1211.7066776987974,1171.8428595691512
9974,43.6764893444853,-79.43357798069307,2.0,2278.2937095483453,2743.0873843255376,418.17782465376075,1679.1426039480928,1265.979708164759,1006.2457427909554
9975,43.6764893444853,-79.4311040549505,5.0,2466.007856650767,2561.633802255905,476.33672112541853,1518.929843383248,1347.8730831076534,855.2414413398465
9976,43.6764893444853,-79.42863012920792,4.0,2510.0190054314253,2383.0694486266552,598.7616427201912,1360.687546333787,1452.7232195540494,727.968386730037
9977,43.6764893444853,-79.42615620346534,1.0,2568.806538040651,2208.095373658671,754.8040749881369,1214.6533405176742,1575.9547374921822,638.772762680012
9981,43.6764893444853,-79.41626050049504,1.0,2915.816370889075,1567.9525318140813,854.1607607674706,762.1978550456811,1216.938414643158,846.3613508472147
9983,43.6764893444853,-79.4113126490099,3.0,3022.484488265099,1314.36207764492,466.25872743406103,386.55312582735013,1184.6288288278909,1161.0476775832174
9984,43.6764893444853,-79.40883872326732,3.0,2912.716443783069,1217.1702115824776,278.05152483372245,230.3587591797985,1218.1828374266047,1176.7014803342493
9985,43.6764893444853,-79.40636479752476,2.0,2812.8368170823874,1144.5417248680535,129.72791091597475,190.54913589764766,1282.26644858351,1183.5357388299608
9988,43.6764893444853,-79.39894302029703,6.0,2583.4527792495232,946.6854884709644,559.452194030958,680.9201695272119,1613.2587645437516,1388.1033969789696
9989,43.6764893444853,-79.39646909455446,5.0,2533.9453930391214,957.8699087843953,672.5448984367138,642.4995661792061,1755.3623799121328,1503.8007512064837
9991,43.6764893444853,-79.3915212430693,10.0,2480.5380621646946,1094.966051230221,485.2405706852956,250.71491108645984,2068.2178648007384,1780.2891352337497
9995,43.6764893444853,-79.38162554009901,1.0,2563.786277950933,1648.3795712517356,744.7241152981595,564.0474358833985,2233.015386825219,2437.379813950948
9996,43.6764893444853,-79.37915161435643,6.0,2622.4141602491504,1815.4156576251764,870.6110141475037,527.9483892301783,2214.862588130482,2613.943874644089
10003,43.6764893444853,-79.36183413415841,13.0,2715.508803116788,3094.332775816578,476.3766242026877,297.95619428958827,2510.188022363513,1618.5204332794763
10004,43.6764893444853,-79.35936020841584,2.0,2724.980080138503,3246.035462465152,279.15161412521826,105.66740640482348,2363.578107061346,1474.971837704968
10005,43.6764893444853,-79.35688628267327,6.0,2748.941056361828,3372.3225624927336,92.28067345440311,114.68464515689067,2225.2142569302296,1345.7667031783783
10006,43.6764893444853,-79.3544123569307,9.0,2787.0180376677026,3505.424793541804,136.7661698682051,250.14864875925574,2096.729589471179,1235.4135685431552
10007,43.6764893444853,-79.35193843118812,5.0,2838.643033169853,3644.5955572320477,329.38338033631857,198.48419184977425,1980.0482102809249,1149.355436822358
10008,43.6764893444853,-79.34946450544554,7.0,2708.4125220069973,3789.166246349336,527.144193440864,309.5401581844772,1877.3721849124213,1093.34428429511
10009,43.6764893444853,-79.34699057970298,3.0,2519.157584196211,3938.5422661495163,725.8565652912807,442.778129998806,1791.1117186429124,1072.0998540228518
10010,43.6764893444853,-79.3445166539604,7.0,2331.613416589364,4092.1974285343003,924.9073840767561,399.47459568825184,1723.7330185503008,1087.661270423374
10011,43.6764893444853,-79.34204272821782,7.0,2146.2285436099487,4249.667596052177,863.3238493897824,450.22494147582194,1677.5128353135535,1138.520333819163
10012,43.6764893444853,-79.33956880247524,1.0,1963.6146377795278,4410.544164792515,710.5221609306918,518.3708655964439,1654.2256705179548,1220.2715398303478
10015,43.6764893444853,-79.33214702524752,1.0,1442.8779535365193,4910.229820859107,510.8285717878002,677.8903781616362,1449.4692856669608,933.6586276446815
10019,43.6764893444853,-79.32225132227722,4.0,911.7296790764143,5606.703428924175,1024.726849548882,878.0083865304774,972.6234775831294,782.8004014161552
10020,43.6764893444853,-79.31977739653466,2.0,847.1208228998765,5784.927882050821,1127.7173233304336,915.6498887429818,925.3256199089158,864.3022176002262
10023,43.6764893444853,-79.31235561930693,2.0,924.3157663410319,6327.2406238070325,1080.790434970005,1102.257580325204,1031.7238831415139,1142.9437338396824
10024,43.6764893444853,-79.30988169356436,1.0,1029.1554400409093,6319.9375995389955,1042.6936218905025,1124.21055450014,1137.1195521630855,948.9045820354659
10025,43.6764893444853,-79.30740776782179,3.0,1159.1254695207344,6181.236813065366,907.0679291546774,1179.9634199076775,1265.391831899629,757.7046726132146
10027,43.6764893444853,-79.30245991633663,4.0,1466.7046986590337,5914.260914929627,729.8777554050205,1374.0459914986232,1567.2697387824073,400.3749695002421
10028,43.6764893444853,-79.29998599059407,2.0,1635.37841400472,5786.4668431005975,712.1155867253481,1399.1845699785001,1732.9964705314126,269.7913949383865
10029,43.6764893444853,-79.29751206485149,1.0,1810.3348005145574,5662.813898164197,749.0687267333307,1432.5489050046156,1905.2055021933543,254.69906970449335
10032,43.6764893444853,-79.29009028762377,1.0,2358.7112110858307,5319.5420469676565,1095.7826732595295,1677.2395673197461,2446.8214384010544,720.2124035830287
10033,43.6764893444853,-79.28761636188119,2.0,2546.5283623636074,5215.359601251867,1254.2599907135977,1796.0914402404562,2632.835355202611,910.5920491348971
10034,43.6764893444853,-79.28514243613861,2.0,2736.001547693383,5116.832058940668,1423.0969250671408,1928.29966661697,2820.6910086412563,1104.1950876961341
10124,43.67829532316176,-79.56222211930692,1.0,4701.915239986087,3853.44244907199,522.6421731999422,4761.160117848005,7765.495295460027,4507.747225323389
10127,43.67829532316176,-79.5548003420792,2.0,4409.510786618606,3938.1955843727096,375.0996009146771,4402.371455237734,7178.256390211178,3987.038712584546
10138,43.67829532316176,-79.52758715891089,3.0,3731.5352347074336,4905.411851628056,2039.9809318323769,3596.007707650743,5047.819094630009,2410.0655086265433
10139,43.67829532316176,-79.52511323316831,1.0,3557.8917443825103,5031.750932000859,1973.1135040162862,3527.839537628431,4856.979714536266,2317.118597171193
10151,43.67829532316176,-79.49542612425742,1.0,1917.3429580710929,6473.693967331584,1459.9815904698066,3132.639486226011,2667.8261244783953,2294.892643081118
10152,43.67829532316176,-79.49295219851486,3.0,1856.044353239285,6359.375239554384,1398.9152865107008,3137.479696051005,2502.404706009732,2140.843185918691
10153,43.67829532316176,-79.49047827277228,1.0,1814.7096109217362,6249.330024983985,1364.5486083191622,3154.9579775379248,2342.3011363771147,1994.8680756533072
10155,43.67829532316176,-79.48553042128712,1.0,1796.7840046507492,6042.9850090994,1315.296614697695,3054.79595286532,2043.0129401437189,1735.1980272831681
10159,43.67829532316176,-79.47563471831683,1.0,1438.9678268478276,5692.024386356929,865.8366590852137,2806.6633219706573,1582.4989866287806,1424.458069476048
10161,43.67829532316176,-79.47068686683168,3.0,1129.938061434179,5551.312760527405,858.56694616321,2681.611108848824,1465.3248641777718,1419.8013376396868
10163,43.67829532316176,-79.46573901534653,1.0,895.1592033383502,5269.1850299039315,1021.2841708691782,2572.18606344201,1452.0674094012136,1523.495339884363
10169,43.67829532316176,-79.45089546089109,1.0,1133.7857401272659,4119.909815947067,1379.470004126115,2216.4779715693103,1376.9840255880913,2237.4566482676537
10170,43.67829532316176,-79.44842153514851,1.0,1282.4895797011627,3931.1386885658917,1186.2017754051242,2168.9110908482266,1246.2153812651864,2041.5671641559618
10173,43.67829532316176,-79.44099975792079,3.0,1788.9481021352199,3372.254148644249,607.6634822190504,2076.80684111373,1000.7276504095377,1459.7570245054362
10175,43.67829532316176,-79.43605190643564,9.0,2152.9968529193216,3008.1525548734417,274.47661195371796,1773.8295777579604,1015.6972915163274,1082.021774957001
10176,43.67829532316176,-79.43357798069307,1.0,2238.0689204360883,2829.6359246420598,218.55745740815186,1591.1108460914936,1079.8650394655494,900.0537465160575
10177,43.67829532316176,-79.4311040549505,1.0,2269.003747258502,2654.11146554505,315.8952053245115,1412.9342162448627,1174.8018172734521,727.3325273406765
10178,43.67829532316176,-79.42863012920792,8.0,2316.7589634340266,2482.2140139005373,481.04538885463614,1241.257223975445,1293.7516790441216,572.2924932812006
10179,43.67829532316176,-79.42615620346534,1.0,2380.3224069782495,2314.751754421806,665.2909275249903,1079.1862280703692,1430.7378497417412,453.4479291048916
10180,43.67829532316176,-79.42368227772278,3.0,2458.468223169982,2152.7599712106407,856.3946735482498,931.7474744441389,1581.0792113275131,404.1059079271687
10182,43.67829532316176,-79.41873442623762,5.0,2653.1178298884874,1850.8934923372283,705.5550314499523,716.892814249806,1467.3239129959586,563.4229395429205
10183,43.67829532316176,-79.41626050049504,1.0,2766.9245002617795,1714.91636482205,654.4991706261618,675.4308381725393,1412.3833064385299,716.870052203066
10185,43.67829532316176,-79.4113126490099,2.0,3021.2995309906005,1486.6178350881846,552.6101181887385,512.4004692950846,1384.6426572744865,1070.3213998161204
10189,43.67829532316176,-79.4014169460396,6.0,2835.737991408447,1172.2806596769615,471.8576134805718,595.5927217920383,1648.4508736391995,1477.746306662359
10190,43.67829532316176,-79.39894302029703,4.0,2776.40804892377,1147.1416550524657,633.2176816751224,759.4562364448346,1765.34917300941,1561.6332355789814
10192,43.67829532316176,-79.39399516881188,1.0,2698.4042923035395,1199.2264476689522,389.6033447265976,456.0043962505412,2037.9958158864526,1785.3461906297505
10193,43.67829532316176,-79.3915212430693,9.0,2680.91366841268,1272.2665353652128,288.3760803477886,269.75851904039985,2188.9104065115857,1918.6608512332298
10196,43.67829532316176,-79.38409946584159,1.0,2717.130207850263,1624.1515915545049,595.6685958268871,380.57559064125473,2464.7257585732195,2374.936469109799
10205,43.67829532316176,-79.36183413415841,2.0,2916.1528532414595,3161.3850791586933,495.15585257623854,332.08667640178294,2646.5011587834992,1757.846945956146
10206,43.67829532316176,-79.35936020841584,1.0,2924.974238458487,3348.1019174019043,310.1204974058277,180.75285724978642,2507.877064794013,1626.6446237068287
10207,43.67829532316176,-79.35688628267327,1.0,2947.30908741402,3527.094780253218,163.60594009723414,186.1679426500643,2377.9283911896478,1510.4733559379238
10208,43.67829532316176,-79.3544123569307,1.0,2982.853859425061,3654.5606651258877,192.239071398393,157.97556806597905,2258.1533536297175,1413.04528137426
10210,43.67829532316176,-79.34946450544554,3.0,2776.204336915768,3927.5347799574097,544.1728613057587,241.2385670130678,2056.096802276955,1290.68273706609
10211,43.67829532316176,-79.34699057970298,20.0,2591.9098624968515,4071.8336376159837,738.3111730305011,275.7454558380864,1977.649720766765,1272.7370821904474
10212,43.67829532316176,-79.3445166539604,1.0,2410.0394620370207,4220.634642002966,934.7082160852613,198.9073414748762,1916.8411125328882,1285.8723166197099
10213,43.67829532316176,-79.34204272821782,5.0,2231.185994249549,4373.478280867822,764.3215051988037,287.55066073648396,1875.3875222176007,1329.1673072000528
10214,43.67829532316176,-79.33956880247524,4.0,2056.136895519111,4529.955369218454,586.2663628869457,329.6239891296216,1854.5872698700223,1281.567243503318
10215,43.67829532316176,-79.33709487673268,2.0,1885.9517983753308,4689.702218870385,427.5752462805294,304.41350163977,1681.7388772892423,1104.324486227643
10217,43.67829532316176,-79.33214702524752,1.0,1566.4821974531706,5017.749799223514,315.9424817738208,495.8747108433942,1331.6386379765459,782.6456191545295
10219,43.67829532316176,-79.32719917376238,5.0,1292.0324346890118,5355.4486926563095,578.951246027608,542.2301855095875,1018.1470185734809,569.1133134469593
10220,43.67829532316176,-79.3247252480198,5.0,1181.7357466693984,5527.3665824400905,756.4748370923876,661.4065050413112,887.5156766909749,546.7638334869788
10221,43.67829532316176,-79.32225132227722,1.0,1096.9312652276928,5701.08409387588,942.8230326315007,678.1685193131783,786.3404617832887,594.6427221338282
10222,43.67829532316176,-79.31977739653466,3.0,1043.8507026829604,5876.441629443765,1133.6524247384662,726.2413562557903,727.024819365354,698.4538607714442
10224,43.67829532316176,-79.3148295450495,1.0,1049.3704098564433,6231.521690946981,1260.378517980962,918.5259007751484,766.6760609987483,997.5365187031263
10226,43.67829532316176,-79.30988169356436,3.0,1196.3115303660766,6178.923093504937,1188.6451938381929,928.3629550702291,982.5300808461656,918.4794644751676
10227,43.67829532316176,-79.30740776782179,2.0,1309.7952826859182,6036.987650143052,1071.6564590982287,995.1473382237144,1128.5086304692877,719.2431981956056
10230,43.67829532316176,-79.29998599059407,11.0,1745.3980841392113,5632.128514475807,912.5751551928358,1199.6556803495837,1635.7108411820195,126.47861375818268
10231,43.67829532316176,-79.29751206485149,4.0,1910.2999569850203,5505.013786791841,941.693762887475,1238.406161967143,1817.1577816046085,89.89603145436693
10233,43.67829532316176,-79.29256421336633,2.0,2256.9294661444437,5264.258647220795,1110.6719908475102,1400.4801128057793,2189.4855222274314,480.6598219032105
10236,43.67829532316176,-79.28514243613861,4.0,2803.1254155415054,4941.645720193339,1418.5051877723079,1788.7825713127786,2761.9598839091195,1078.1566910186702
10322,43.680101301838235,-79.57211782227722,2.0,5329.832346715149,4082.507149710191,599.8803559359958,5447.553301017529,8586.962442166448,5311.342457454929
10324,43.680101301838235,-79.56716997079208,3.0,5090.605065372607,4048.49968976584,342.5858259846552,5173.715260469394,8195.684422836282,4954.292896022297
10325,43.680101301838235,-79.5646960450495,1.0,4978.683884210513,4046.1771934165718,339.85133339616283,5043.067536314353,8000.3323312906,4778.260566394865
10342,43.680101301838235,-79.52263930742573,2.0,3285.257728990864,5313.814631980093,2121.8972897685626,3663.7159649654905,4732.745301695753,2426.5413488788636
10354,43.680101301838235,-79.49295219851486,4.0,1663.0255438197203,6194.505909004294,1594.3689294772082,3337.83823084696,2623.3059873596744,2277.8117025388497
10358,43.680101301838235,-79.48305649554456,1.0,1623.6321683311141,5770.540682972807,1319.9701456842824,3196.3493124772444,2063.217765773551,1803.1393068375567
10360,43.680101301838235,-79.4781086440594,2.0,1717.3500365551936,5589.269939084484,1119.0039562219936,3054.6250072534226,1849.8900425414356,1661.448278322998
10361,43.680101301838235,-79.47563471831683,1.0,1559.7966398435344,5507.234598624425,1061.3661645434988,3001.2020700404464,1767.5182405389153,1623.0754750768383
10366,43.680101301838235,-79.46326508960396,1.0,1022.4336859942396,5131.193398767313,1300.8378118821972,2702.8043282400477,1681.786566059836,1788.3884185394413
10368,43.680101301838235,-79.45831723811881,2.0,1023.4979713768084,4751.121198096654,1573.42612846332,2610.2553434480933,1745.4348929514185,1995.290107938936
10371,43.680101301838235,-79.45089546089109,1.0,1283.6786217165202,4187.627497069177,1365.8561698341566,2409.7134903750657,1240.9640304090592,2210.0175231118938
10372,43.680101301838235,-79.44842153514851,1.0,1416.7319594804862,4002.057487341178,1166.3847480798884,2358.5287852020483,1094.0611425946447,2011.4638516940402
10373,43.680101301838235,-79.44594760940593,1.0,1563.9789923602139,3817.8937057527037,966.9197292658145,2282.0330411409127,966.1929135609536,1813.114459777723
10378,43.680101301838235,-79.43357798069307,2.0,2038.789961016319,2927.4008186469573,34.45085225151903,1517.029225492793,900.0206203287365,829.5708552658543
10379,43.680101301838235,-79.4311040549505,7.0,2072.700131535332,2758.110336058375,230.6679852998128,1328.9631674185277,1011.9691215700586,638.0533625133412
